,Aj,Bj,Aa,Ba
0,-6.97269919907868,4.223276944044314,-74.8703343434472,-4.260196386870618
1,-6.97269919907868,-4.223276944044314,-74.8703343434472,4.260196386870618
2,-88.3846625753953,-41.49511531874667,-86.11421487579632,-33.49875889967676
3,-88.3846625753953,41.49511531874667,-86.11421487579632,33.49875889967676
4,-112.88124598389942,-4.324717359806005,-105.9290998922155,23.446398804899403
5,-112.88124598389942,4.324717359806005,-105.9290998922155,-23.446398804899403
6,-84.27316313852646,54.68566747139249,-87.60938854784155,-36.99781305094781
7,-84.27316313852646,-54.68566747139249,-87.60938854784155,36.99781305094781
8,-5.771857899336437,1.0216652057338278,-131.4459628664155,-2.352158110985739
9,-5.771857899336437,-1.0216652057338278,-131.4459628664155,2.352158110985739
10,-38.98746530631031,7.418995752157578,-23.50662828984246,-1.6707879557479828
11,-38.98746530631031,-7.418995752157578,-23.50662828984246,1.6707879557479828
12,-22.82193628947416,6.332326366485471,-68.25509997394589,-4.798906017734879
13,-22.82193628947416,-6.332326366485471,-68.25509997394589,4.798906017734879
14,-57.59627602638391,-0.6247686082622579,-104.89511166475091,23.37443893130096
15,-57.59627602638391,0.6247686082622579,-104.89511166475091,-23.37443893130096
16,-26.553499010808157,-20.45297578502219,-77.21085678453902,-31.677630641364008
17,-26.553499010808157,20.45297578502219,-77.21085678453902,31.677630641364008
18,-39.23756077298307,-0.3172982485095161,-54.97470899901359,-11.768525711872307
19,-39.23756077298307,0.3172982485095161,-54.97470899901359,11.768525711872307
20,-39.31352093515165,15.085196188502955,-10.53420046696096,-7.527111959232086
21,-39.31352093515165,-15.085196188502955,-10.53420046696096,7.527111959232086
22,-47.38161271276569,-31.38933773672314,-9.390410113875989,-8.677286499921374
23,-47.38161271276569,31.38933773672314,-9.390410113875989,8.677286499921374
24,-8.296729645736923,-5.473622561933642,-131.22665820831338,-8.35421370457479
25,-8.296729645736923,5.473622561933642,-131.22665820831338,8.35421370457479
26,-93.00716110142191,-31.499484110631727,-106.38128882319164,29.354695732356333
