,lam1,lam2,lam3,lam4,lam5,lam6,lam7,lam8,lam11,lam12,lam13,lam14,lam15,lam16,lam17,lam18,lam22,lam23,lam24,lam25,lam26,lam27,lam28,lam33,lam34,lam35,lam36,lam37,lam38,lam44,lam45,lam46,lam47,lam48,lam55,lam56,lam57,lam58,lam66,lam67,lam68,lam77,lam78,lam88
0,0.795525463477649,0.6802290000160647,-0.4135055027633603,0.8154854391103192,2.7449640304992196,-9.135585742474854,0.1056981685097802,1.210473861126588,0.38247964772669096,0.06879579084223342,-0.2742845909319255,1.250196221756826,6.761592531233914,-7.871827233381698,-1.8049394636560063,5.307596472440628,-0.4951211987570887,-1.3157978654010383,-1.1807916154403384,-2.397719415381834,3.5402410865198997,0.43797937194390046,-5.052198430211963,-0.7716396348081742,0.32009669656999407,2.012968867285597,1.6887543192514498,-0.7666762173719239,-1.5024768453932436,1.9720269288125927,2.5233814961250713,-3.8714652272301655,-1.2737631434097305,1.2482140482887467,1.840151162545706,-6.549321491024415,1.2881939822761812,-0.17862598407080177,11.233292314339582,1.5236126643134533,1.216628994463686,-0.06501837773752595,0.8565572898004985,1.3839635737625886
1,0.0015760447653392065,-2.9013313827793984e-05,6.895195848359027e-07,1.5760447653392062e-05,0.0026436523483901074,-0.006549334308610301,3.304565435487634e-08,2.6436523483901073e-05,-1.3015151978644442e-05,-5.8677679160953854e-08,-1.1388257981313888e-08,-2.6030303957288886e-07,1.8680241329857943e-05,2.9338839580476926e-06,2.335030166232243e-10,1.8680241329857945e-07,6.57108064059153e-09,-2.5671484632917308e-11,-5.867767916095385e-10,-2.3306305532316606e-07,-3.2855403202957646e-07,-2.913288191539576e-12,-2.3306305532316607e-09,-2.491181433412412e-12,-1.1388257981313885e-10,8.17260558181285e-09,1.2835742316458652e-09,1.0215756977266062e-13,8.17260558181285e-11,-1.3015151978644442e-09,1.8680241329857943e-07,2.933883958047692e-08,2.3350301662322427e-12,1.8680241329857944e-09,-1.2084285914308583e-05,1.1653152766158302e-05,-3.021071478577146e-10,-2.416857182861717e-07,1.6427701601478822e-05,1.4566440957697877e-10,1.1653152766158302e-07,-1.888169674110716e-15,-3.0210714785771456e-12,-1.2084285914308583e-09
2,0.001562721354806145,-2.7626197488024177e-05,6.836905927276883e-07,1.5627213548061448e-05,0.002593305468548812,-0.006618690125598791,3.241631835686015e-08,2.593305468548812e-05,-1.2624039930882136e-05,-6.384905092459446e-08,-1.1046034939521869e-08,-2.524807986176427e-07,1.865431049314482e-05,3.1924525462297225e-06,2.331788811643102e-10,1.8654310493144818e-07,6.202757399568811e-09,-2.7933959779510073e-11,-6.384905092459446e-10,-2.30371855954507e-07,-3.101378699784405e-07,-2.879648199431337e-12,-2.30371855954507e-09,-2.4163201430204084e-12,-1.1046034939521868e-10,8.161260840750859e-09,1.3966979889755036e-09,1.0201576050938572e-13,8.161260840750859e-11,-1.2624039930882136e-09,1.865431049314482e-07,3.192452546229722e-08,2.3317888116431025e-12,1.865431049314482e-09,-1.1406935627978411e-05,1.1518592797725348e-05,-2.8517339069946027e-10,-2.2813871255956822e-07,1.5506893498922023e-05,1.4398240997156687e-10,1.1518592797725349e-07,-1.7823336918716266e-15,-2.8517339069946027e-12,-1.140693562797841e-09
3,0.0022387761117804742,-3.4799473898864205e-05,9.794645489039574e-07,2.2387761117804742e-05,0.002226879272088731,-0.006260026305056791,2.7835990901109137e-08,2.2268792720887313e-05,-3.1627715903351934e-05,-1.1822454913024642e-07,-2.767425141543294e-08,-6.325543180670386e-07,2.766732196606348e-05,5.911227456512321e-06,3.458415245757935e-10,2.766732196606348e-07,1.1317091196592731e-08,-5.1723240244482813e-11,-1.1822454913024642e-09,-2.6145451504156456e-07,-5.658545598296366e-07,-3.2681814380195566e-12,-2.6145451504156458e-09,-6.053742497125955e-12,-2.7674251415432937e-10,1.210445336015277e-08,2.5861620122241403e-09,1.5130566700190962e-13,1.210445336015277e-10,-3.162771590335193e-09,2.7667321966063475e-07,5.9112274565123205e-08,3.458415245757934e-12,2.7667321966063475e-09,-1.2880992553877401e-05,1.3072725752078227e-05,-3.2202481384693503e-10,-2.57619851077548e-07,2.829272799148182e-05,1.6340907190097784e-10,1.3072725752078226e-07,-2.012655086543344e-15,-3.22024813846935e-12,-1.2880992553877401e-09
4,0.0019792413778461607,-2.0898281737339756e-05,8.659181028076953e-07,1.9792413778461608e-05,0.0018189836441722884,-0.0069550859131330125,2.2737295552153602e-08,1.8189836441722883e-05,-2.174968733353479e-05,-1.7724705055185895e-07,-1.903097641684294e-08,-4.3499374667069576e-07,2.6923395101755525e-05,8.862352527592947e-06,3.36542438771944e-10,2.6923395101755526e-07,6.167812731098062e-09,-7.754558461643829e-11,-1.7724705055185894e-09,-2.2809565157406584e-07,-3.083906365549031e-07,-2.851195644675823e-12,-2.2809565157406586e-09,-4.1630260911843926e-12,-1.9030976416842938e-10,1.1778985357018042e-08,3.877279230821914e-09,1.472373169627255e-13,1.177898535701804e-10,-2.174968733353479e-09,2.692339510175552e-07,8.862352527592946e-08,3.3654243877194397e-12,2.692339510175552e-09,-7.020138698440804e-06,1.1404782578703291e-05,-1.755034674610201e-10,-1.404027739688161e-07,1.541953182774515e-05,1.4255978223379114e-10,1.1404782578703291e-07,-1.0968966716313755e-15,-1.755034674610201e-12,-7.020138698440804e-10
5,0.0020532507483887324,-1.3225034854962764e-05,8.982972024200703e-07,2.053250748388732e-05,0.0012562417124091416,-0.007338748257251861,1.570302140511427e-08,1.2562417124091416e-05,-4.345934230386992e-05,-4.671621444828683e-07,-3.802692451588618e-08,-8.691868460773984e-07,5.886838088666449e-05,2.3358107224143412e-05,7.358547610833061e-10,5.886838088666449e-07,7.820991969546294e-09,-2.0438343821125485e-10,-4.671621444828682e-09,-3.3798693159014364e-07,-3.910495984773147e-07,-4.224836644876795e-12,-3.3798693159014364e-09,-8.3183897378501e-12,-3.8026924515886176e-10,2.575491663791571e-08,1.0219171910562741e-08,3.2193645797394634e-13,2.575491663791571e-10,-4.345934230386991e-09,5.886838088666448e-07,2.335810722414341e-07,7.358547610833059e-12,5.886838088666448e-09,-6.358569874061096e-06,1.689934657950718e-05,-1.5896424685152738e-10,-1.2717139748122192e-07,1.9552479923865733e-05,2.1124183224383975e-10,1.6899346579507182e-07,-9.935265428220462e-16,-1.5896424685152739e-12,-6.358569874061095e-10
6,0.002662905559770313,-2.9018161538372616e-05,1.1650211823995118e-06,2.6629055597703127e-05,0.001757880271053165,-0.006549091923081369,2.1973503388164563e-08,1.757880271053165e-05,-8.80233259055114e-05,-5.036515243232806e-07,-7.702041016732247e-08,-1.7604665181102278e-06,6.600085969637415e-05,2.5182576216164027e-05,8.250107462046768e-10,6.600085969637415e-07,2.1429403727675605e-08,-2.2034754189143524e-10,-5.036515243232805e-09,-5.052820794690615e-07,-1.0714701863837801e-06,-6.316025993363268e-12,-5.052820794690615e-09,-1.6848214724101787e-11,-7.702041016732246e-10,2.887537611716369e-08,1.1017377094571761e-08,3.6094220146454613e-13,2.8875376117163693e-10,-8.802332590551139e-09,6.600085969637415e-07,2.5182576216164023e-07,8.250107462046767e-12,6.600085969637415e-09,-1.742238855281618e-05,2.5264103973453075e-05,-4.3555971382040443e-10,-3.4844777105632355e-07,5.3573509319189e-05,3.158012996681634e-10,2.5264103973453075e-07,-2.7222482113775278e-15,-4.355597138204045e-12,-1.7422388552816177e-09
7,0.002246788922043649,-3.718356796057785e-05,9.829701533940965e-07,2.2467889220436488e-05,0.0022906606598516884,-0.006140821601971108,2.8633258248146106e-08,2.2906606598516887e-05,-3.2684120727298676e-05,-9.803212165018297e-08,-2.8598605636386342e-08,-6.536824145459735e-07,2.7744632023893627e-05,4.901606082509149e-06,3.468079002986703e-10,2.7744632023893627e-07,1.219667701880911e-08,-4.2889053221955043e-11,-9.803212165018297e-10,-2.6194204749482303e-07,-6.098338509404555e-07,-3.274275593685288e-12,-2.6194204749482307e-09,-6.2559449829595104e-12,-2.8598605636386337e-10,1.213827651045346e-08,2.144452661097752e-09,1.5172845638066825e-13,1.213827651045346e-10,-3.268412072729867e-09,2.774463202389362e-07,4.901606082509148e-08,3.468079002986703e-12,2.7744632023893626e-09,-1.4013786641655247e-05,1.3097102374741153e-05,-3.5034466604138115e-10,-2.802757328331049e-07,3.049169254702277e-05,1.637137796842644e-10,1.3097102374741152e-07,-2.189654162758632e-15,-3.5034466604138118e-12,-1.4013786641655246e-09
8,0.001954577705264422,-2.0435909541097186e-05,8.551277460531845e-07,1.9545777052644218e-05,0.0018102594342037986,-0.006978204522945141,2.2628242927547482e-08,1.8102594342037988e-05,-2.1264740172949246e-05,-1.7671368372174295e-07,-1.860664765133059e-08,-4.2529480345898494e-07,2.694292910371416e-05,8.835684186087147e-06,3.36786613796427e-10,2.694292910371416e-07,6.019795113633133e-09,-7.731223662826255e-11,-1.7671368372174295e-09,-2.2758277197935024e-07,-3.009897556816566e-07,-2.844784649741878e-12,-2.2758277197935024e-09,-4.070204173728566e-12,-1.8606647651330589e-10,1.1787531482874943e-08,3.865611831413127e-09,1.4734414353593677e-13,1.1787531482874942e-10,-2.1264740172949247e-09,2.6942929103714157e-07,8.835684186087147e-08,3.3678661379642693e-12,2.694292910371416e-09,-6.9166482164640025e-06,1.1379138598967512e-05,-1.7291620541160007e-10,-1.3833296432928006e-07,1.5049487784082829e-05,1.422392324870939e-10,1.1379138598967512e-07,-1.0807262838225004e-15,-1.7291620541160007e-12,-6.916648216464003e-10
9,0.0016605619795385558,-2.01617176904474e-05,7.264958660481181e-07,1.6605619795385558e-05,0.0020491702049416005,-0.006991914115477631,2.5614627561770004e-08,2.0491702049416005e-05,-1.0256041964836938e-05,-8.527119270402991e-08,-8.974036719232321e-09,-2.0512083929673878e-07,1.5907149577514117e-05,4.263559635201496e-06,1.9883936971892645e-10,1.5907149577514116e-07,3.5825463987194097e-09,-3.730614680801309e-11,-8.527119270402992e-10,-1.558100133208832e-07,-1.7912731993597046e-07,-1.94762516651104e-12,-1.558100133208832e-09,-1.96307053233207e-12,-8.97403671923232e-11,6.9593779401624255e-09,1.8653073404006542e-09,8.699222425203031e-14,6.959377940162425e-11,-1.0256041964836938e-09,1.5907149577514116e-07,4.263559635201496e-08,1.9883936971892644e-12,1.5907149577514116e-09,-5.335735328715101e-06,7.790500666044159e-06,-1.3339338321787752e-10,-1.0671470657430203e-07,8.956365996798522e-06,9.7381258325552e-11,7.790500666044159e-08,-8.337086451117344e-16,-1.3339338321787751e-12,-5.335735328715101e-10
