,Aj,Bj,Aa,Ba
0,-82.25206439068647,17.14352800195437,-95.79545645542031,21.559067108148575
1,-82.25206439068647,-17.14352800195437,-95.79545645542031,21.559067108148575
2,-82.25206439068647,17.14352800195437,-95.79545645542031,-21.559067108148575
3,-82.25206439068647,-17.14352800195437,-95.79545645542031,-21.559067108148575
4,-122.79538050018706,7.9484918344620406,-28.787970507917493,1.9246880550894554
5,-122.79538050018706,-7.9484918344620406,-28.787970507917493,1.9246880550894554
6,-122.79538050018706,7.9484918344620406,-28.787970507917493,-1.9246880550894554
7,-122.79538050018706,-7.9484918344620406,-28.787970507917493,-1.9246880550894554
8,-103.28494389419727,29.127543852020114,-23.972816377706657,12.459138409874221
9,-103.28494389419727,-29.127543852020114,-23.972816377706657,12.459138409874221
10,-103.28494389419727,29.127543852020114,-23.972816377706657,-12.459138409874221
11,-103.28494389419727,-29.127543852020114,-23.972816377706657,-12.459138409874221
12,-50.29449778106598,45.0509452189624,-107.66567950032919,1.720335985768075
13,-50.29449778106598,-45.0509452189624,-107.66567950032919,1.720335985768075
14,-50.29449778106598,45.0509452189624,-107.66567950032919,-1.720335985768075
15,-50.29449778106598,-45.0509452189624,-107.66567950032919,-1.720335985768075
16,-114.80091854646246,5.301264372499057,-108.73460196283264,17.378190338821714
17,-114.80091854646246,-5.301264372499057,-108.73460196283264,17.378190338821714
18,-114.80091854646246,5.301264372499057,-108.73460196283264,-17.378190338821714
19,-114.80091854646246,-5.301264372499057,-108.73460196283264,-17.378190338821714
20,-133.62602927594057,4.490672641496767,-62.61433772378493,55.43716939497271
21,-133.62602927594057,-4.490672641496767,-62.61433772378493,55.43716939497271
22,-133.62602927594057,4.490672641496767,-62.61433772378493,-55.43716939497271
23,-133.62602927594057,-4.490672641496767,-62.61433772378493,-55.43716939497271
24,-31.93022667353372,2.1105653770702437,-6.185755568988784,2.46905417186718
25,-31.93022667353372,-2.1105653770702437,-6.185755568988784,2.46905417186718
26,-31.93022667353372,2.1105653770702437,-6.185755568988784,-2.46905417186718
27,-31.93022667353372,-2.1105653770702437,-6.185755568988784,-2.46905417186718
28,-19.019412104917322,5.297124904739758,-93.94410834379812,28.684301599882982
29,-19.019412104917322,-5.297124904739758,-93.94410834379812,28.684301599882982
30,-19.019412104917322,5.297124904739758,-93.94410834379812,-28.684301599882982
31,-19.019412104917322,-5.297124904739758,-93.94410834379812,-28.684301599882982
32,-49.01823317681175,25.421868333947614,-25.998887839204095,4.4803939634126175
33,-49.01823317681175,-25.421868333947614,-25.998887839204095,4.4803939634126175
34,-49.01823317681175,25.421868333947614,-25.998887839204095,-4.4803939634126175
35,-49.01823317681175,-25.421868333947614,-25.998887839204095,-4.4803939634126175
36,-135.31676456543096,1.6255794312740137,-101.51884932616863,6.801965061462883
37,-135.31676456543096,-1.6255794312740137,-101.51884932616863,6.801965061462883
38,-135.31676456543096,1.6255794312740137,-101.51884932616863,-6.801965061462883
39,-135.31676456543096,-1.6255794312740137,-101.51884932616863,-6.801965061462883
40,-22.737872717252962,3.122241408147323,-133.29517947002282,3.4141027044269294
41,-22.737872717252962,-3.122241408147323,-133.29517947002282,3.4141027044269294
42,-22.737872717252962,3.122241408147323,-133.29517947002282,-3.4141027044269294
43,-22.737872717252962,-3.122241408147323,-133.29517947002282,-3.4141027044269294
44,-52.67568952297533,20.80251666822228,-67.61947193673325,19.81157301357138
45,-52.67568952297533,-20.80251666822228,-67.61947193673325,19.81157301357138
46,-52.67568952297533,20.80251666822228,-67.61947193673325,-19.81157301357138
47,-52.67568952297533,-20.80251666822228,-67.61947193673325,-19.81157301357138
48,-110.09460605123239,28.51681021327555,-54.44164204642564,4.052196928841421
49,-110.09460605123239,-28.51681021327555,-54.44164204642564,4.052196928841421
50,-110.09460605123239,28.51681021327555,-54.44164204642564,-4.052196928841421
51,-110.09460605123239,-28.51681021327555,-54.44164204642564,-4.052196928841421
52,-107.87524603313453,8.263339606208648,-115.07826276643692,6.675573369185251
53,-107.87524603313453,-8.263339606208648,-115.07826276643692,6.675573369185251
54,-107.87524603313453,8.263339606208648,-115.07826276643692,-6.675573369185251
55,-107.87524603313453,-8.263339606208648,-115.07826276643692,-6.675573369185251
56,-1.0064800900712956,0.6917870458060126,-65.84635138478383,43.34432516144308
57,-1.0064800900712956,-0.6917870458060126,-65.84635138478383,43.34432516144308
58,-1.0064800900712956,0.6917870458060126,-65.84635138478383,-43.34432516144308
59,-1.0064800900712956,-0.6917870458060126,-65.84635138478383,-43.34432516144308
60,-62.70491927512948,48.232777614873896,-127.7988635069244,9.605343845193305
61,-62.70491927512948,-48.232777614873896,-127.7988635069244,9.605343845193305
62,-62.70491927512948,48.232777614873896,-127.7988635069244,-9.605343845193305
63,-62.70491927512948,-48.232777614873896,-127.7988635069244,-9.605343845193305
64,-109.80334349852104,14.216351034925164,-102.66782016990099,25.693024752923595
65,-109.80334349852104,-14.216351034925164,-102.66782016990099,25.693024752923595
66,-109.80334349852104,14.216351034925164,-102.66782016990099,-25.693024752923595
67,-109.80334349852104,-14.216351034925164,-102.66782016990099,-25.693024752923595
68,-35.70404518695695,4.450318026037333,-56.67559989047913,2.197636537504821
69,-35.70404518695695,-4.450318026037333,-56.67559989047913,2.197636537504821
70,-35.70404518695695,4.450318026037333,-56.67559989047913,-2.197636537504821
71,-35.70404518695695,-4.450318026037333,-56.67559989047913,-2.197636537504821
72,-19.795309977966646,0.6406061609265515,-41.80392210249485,23.333810382767325
73,-19.795309977966646,-0.6406061609265515,-41.80392210249485,23.333810382767325
74,-19.795309977966646,0.6406061609265515,-41.80392210249485,-23.333810382767325
75,-19.795309977966646,-0.6406061609265515,-41.80392210249485,-23.333810382767325
76,-131.26020284877129,4.916362828878713,-111.54630233697594,3.478380074156281
77,-131.26020284877129,-4.916362828878713,-111.54630233697594,3.478380074156281
78,-131.26020284877129,4.916362828878713,-111.54630233697594,-3.478380074156281
79,-131.26020284877129,-4.916362828878713,-111.54630233697594,-3.478380074156281
80,-102.39963585779306,4.957405057690916,-90.47060792823979,41.91641288811538
81,-102.39963585779306,-4.957405057690916,-90.47060792823979,41.91641288811538
82,-102.39963585779306,4.957405057690916,-90.47060792823979,-41.91641288811538
83,-102.39963585779306,-4.957405057690916,-90.47060792823979,-41.91641288811538
84,-21.425426844441088,8.204364247020948,-89.2400257136568,32.2789813024825
85,-21.425426844441088,-8.204364247020948,-89.2400257136568,32.2789813024825
86,-21.425426844441088,8.204364247020948,-89.2400257136568,-32.2789813024825
87,-21.425426844441088,-8.204364247020948,-89.2400257136568,-32.2789813024825
88,-74.19807863734005,23.92383353040913,-117.01776807995802,19.494161978515294
89,-74.19807863734005,-23.92383353040913,-117.01776807995802,19.494161978515294
90,-74.19807863734005,23.92383353040913,-117.01776807995802,-19.494161978515294
91,-74.19807863734005,-23.92383353040913,-117.01776807995802,-19.494161978515294
92,-81.88626100674466,48.75425525729624,-44.6823539950198,43.84381647206568
93,-81.88626100674466,-48.75425525729624,-44.6823539950198,43.84381647206568
94,-81.88626100674466,48.75425525729624,-44.6823539950198,-43.84381647206568
95,-81.88626100674466,-48.75425525729624,-44.6823539950198,-43.84381647206568
96,-25.867651783761175,22.57996012519519,-6.547841471566766,0.7361265365199461
97,-25.867651783761175,-22.57996012519519,-6.547841471566766,0.7361265365199461
98,-25.867651783761175,22.57996012519519,-6.547841471566766,-0.7361265365199461
99,-25.867651783761175,-22.57996012519519,-6.547841471566766,-0.7361265365199461
100,-20.062506079632602,11.479239424966833,-39.93079144344147,2.048885845431953
101,-20.062506079632602,-11.479239424966833,-39.93079144344147,2.048885845431953
102,-20.062506079632602,11.479239424966833,-39.93079144344147,-2.048885845431953
103,-20.062506079632602,-11.479239424966833,-39.93079144344147,-2.048885845431953
104,-80.44047046383515,1.6249820753321114,-91.18234504776397,39.88942449305671
105,-80.44047046383515,-1.6249820753321114,-91.18234504776397,39.88942449305671
106,-80.44047046383515,1.6249820753321114,-91.18234504776397,-39.88942449305671
107,-80.44047046383515,-1.6249820753321114,-91.18234504776397,-39.88942449305671
108,-2.5125925654717385,2.2848132792203675,-137.83626747813489,0.6325746104293615
109,-2.5125925654717385,-2.2848132792203675,-137.83626747813489,0.6325746104293615
110,-2.5125925654717385,2.2848132792203675,-137.83626747813489,-0.6325746104293615
111,-2.5125925654717385,-2.2848132792203675,-137.83626747813489,-0.6325746104293615
112,-129.13116886058037,9.757319469373256,-94.72573977950725,44.898415864251
113,-129.13116886058037,-9.757319469373256,-94.72573977950725,44.898415864251
114,-129.13116886058037,9.757319469373256,-94.72573977950725,-44.898415864251
115,-129.13116886058037,-9.757319469373256,-94.72573977950725,-44.898415864251
116,-30.29378559764614,9.17819905999097,-134.79613990278025,3.7766906221718806
117,-30.29378559764614,-9.17819905999097,-134.79613990278025,3.7766906221718806
118,-30.29378559764614,9.17819905999097,-134.79613990278025,-3.7766906221718806
119,-30.29378559764614,-9.17819905999097,-134.79613990278025,-3.7766906221718806
120,-98.12167122937917,35.46151547668495,-91.55638731959888,44.83849470174025
121,-98.12167122937917,-35.46151547668495,-91.55638731959888,44.83849470174025
122,-98.12167122937917,35.46151547668495,-91.55638731959888,-44.83849470174025
123,-98.12167122937917,-35.46151547668495,-91.55638731959888,-44.83849470174025
124,-121.54586979176554,4.193181919944261,-31.224550616264402,31.11750689898272
125,-121.54586979176554,-4.193181919944261,-31.224550616264402,31.11750689898272
126,-121.54586979176554,4.193181919944261,-31.224550616264402,-31.11750689898272
127,-121.54586979176554,-4.193181919944261,-31.224550616264402,-31.11750689898272
128,-102.47720975205503,16.341746323775638,-101.52403240686711,5.964931572323301
129,-102.47720975205503,-16.341746323775638,-101.52403240686711,5.964931572323301
130,-102.47720975205503,16.341746323775638,-101.52403240686711,-5.964931572323301
131,-102.47720975205503,-16.341746323775638,-101.52403240686711,-5.964931572323301
132,-115.9469899366546,8.899994045401579,-88.55077049701798,17.80594011544939
133,-115.9469899366546,-8.899994045401579,-88.55077049701798,17.80594011544939
134,-115.9469899366546,8.899994045401579,-88.55077049701798,-17.80594011544939
135,-115.9469899366546,-8.899994045401579,-88.55077049701798,-17.80594011544939
136,-28.87445971384034,8.99625897955209,-125.03750069355131,10.933426142843746
137,-28.87445971384034,-8.99625897955209,-125.03750069355131,10.933426142843746
138,-28.87445971384034,8.99625897955209,-125.03750069355131,-10.933426142843746
139,-28.87445971384034,-8.99625897955209,-125.03750069355131,-10.933426142843746
140,-75.27754790944877,57.040815135850345,-68.75795231282649,51.469414741100834
141,-75.27754790944877,-57.040815135850345,-68.75795231282649,51.469414741100834
142,-75.27754790944877,57.040815135850345,-68.75795231282649,-51.469414741100834
143,-75.27754790944877,-57.040815135850345,-68.75795231282649,-51.469414741100834
144,-85.67645303099971,42.08133055855613,-65.28903803488727,32.10721676904907
145,-85.67645303099971,-42.08133055855613,-65.28903803488727,32.10721676904907
146,-85.67645303099971,42.08133055855613,-65.28903803488727,-32.10721676904907
147,-85.67645303099971,-42.08133055855613,-65.28903803488727,-32.10721676904907
148,-135.53753430981334,2.3574421202250506,-33.760717612968676,17.47091822620356
149,-135.53753430981334,-2.3574421202250506,-33.760717612968676,17.47091822620356
