,Aj,Bj,Aa,Ba
0,-52.746377899913725,49.777832378978346,-101.07145786301686,13.868911749278398
1,-52.746377899913725,-49.777832378978346,-101.07145786301686,13.868911749278398
2,-52.746377899913725,49.777832378978346,-101.07145786301686,-13.868911749278398
3,-52.746377899913725,-49.777832378978346,-101.07145786301686,-13.868911749278398
4,-93.03962953627509,21.63777156888772,-81.97541534976838,5.127500573313409
5,-93.03962953627509,-21.63777156888772,-81.97541534976838,5.127500573313409
6,-93.03962953627509,21.63777156888772,-81.97541534976838,-5.127500573313409
7,-93.03962953627509,-21.63777156888772,-81.97541534976838,-5.127500573313409
8,-79.08222378211217,18.64550496587287,-57.68607602382318,11.138908896342459
9,-79.08222378211217,-18.64550496587287,-57.68607602382318,11.138908896342459
10,-79.08222378211217,18.64550496587287,-57.68607602382318,-11.138908896342459
11,-79.08222378211217,-18.64550496587287,-57.68607602382318,-11.138908896342459
12,-137.81755021047923,1.9979045152945019,-25.938952538864577,3.8388253268699186
13,-137.81755021047923,-1.9979045152945019,-25.938952538864577,3.8388253268699186
14,-137.81755021047923,1.9979045152945019,-25.938952538864577,-3.8388253268699186
15,-137.81755021047923,-1.9979045152945019,-25.938952538864577,-3.8388253268699186
16,-126.6557266323758,11.41111229515707,-37.400233171723904,14.02295630515507
17,-126.6557266323758,-11.41111229515707,-37.400233171723904,14.02295630515507
18,-126.6557266323758,11.41111229515707,-37.400233171723904,-14.02295630515507
19,-126.6557266323758,-11.41111229515707,-37.400233171723904,-14.02295630515507
20,-6.253094233251499,3.4952153855554253,-65.3740591937371,44.345190093617845
21,-6.253094233251499,-3.4952153855554253,-65.3740591937371,44.345190093617845
22,-6.253094233251499,3.4952153855554253,-65.3740591937371,-44.345190093617845
23,-6.253094233251499,-3.4952153855554253,-65.3740591937371,-44.345190093617845
24,-88.4114158927517,51.35627576084648,-110.6929181033606,12.315218468527041
25,-88.4114158927517,-51.35627576084648,-110.6929181033606,12.315218468527041
26,-88.4114158927517,51.35627576084648,-110.6929181033606,-12.315218468527041
27,-88.4114158927517,-51.35627576084648,-110.6929181033606,-12.315218468527041
28,-65.6511015103017,28.701194774924556,-62.8594228264767,53.125245579977005
29,-65.6511015103017,-28.701194774924556,-62.8594228264767,53.125245579977005
