,Aj,Bj,Aa,Ba
0,-53.133335905904445,32.76275034467145,-76.51357906603327,27.755255330328474
1,-53.133335905904445,-32.76275034467145,-76.51357906603327,27.755255330328474
2,-53.133335905904445,32.76275034467145,-76.51357906603327,-27.755255330328474
3,-53.133335905904445,-32.76275034467145,-76.51357906603327,-27.755255330328474
4,-107.88515766609378,7.5729650037090614,-138.1365386106257,0.7878524084854858
5,-107.88515766609378,-7.5729650037090614,-138.1365386106257,0.7878524084854858
6,-107.88515766609378,7.5729650037090614,-138.1365386106257,-0.7878524084854858
7,-107.88515766609378,-7.5729650037090614,-138.1365386106257,-0.7878524084854858
8,-15.393265490510794,8.317086130855715,-4.6605607017964505,4.51169081432832
9,-15.393265490510794,-8.317086130855715,-4.6605607017964505,4.51169081432832
10,-15.393265490510794,8.317086130855715,-4.6605607017964505,-4.51169081432832
11,-15.393265490510794,-8.317086130855715,-4.6605607017964505,-4.51169081432832
12,-20.483799549338638,15.55222862068082,-122.87970082053268,8.484595560053691
13,-20.483799549338638,-15.55222862068082,-122.87970082053268,8.484595560053691
14,-20.483799549338638,15.55222862068082,-122.87970082053268,-8.484595560053691
15,-20.483799549338638,-15.55222862068082,-122.87970082053268,-8.484595560053691
16,-114.41399444087267,20.36779032200471,-31.128875303550235,2.2217425785087577
17,-114.41399444087267,-20.36779032200471,-31.128875303550235,2.2217425785087577
18,-114.41399444087267,20.36779032200471,-31.128875303550235,-2.2217425785087577
19,-114.41399444087267,-20.36779032200471,-31.128875303550235,-2.2217425785087577
20,-43.78019182193262,41.906812163615236,-119.14752010330339,8.620280781845516
21,-43.78019182193262,-41.906812163615236,-119.14752010330339,8.620280781845516
22,-43.78019182193262,41.906812163615236,-119.14752010330339,-8.620280781845516
23,-43.78019182193262,-41.906812163615236,-119.14752010330339,-8.620280781845516
24,-49.31890556171905,8.62615197146921,-41.18374907209628,34.649221338667424
25,-49.31890556171905,-8.62615197146921,-41.18374907209628,34.649221338667424
26,-49.31890556171905,8.62615197146921,-41.18374907209628,-34.649221338667424
27,-49.31890556171905,-8.62615197146921,-41.18374907209628,-34.649221338667424
28,-87.53116205399849,25.998444646246206,-96.03094467855313,20.856949002146496
29,-87.53116205399849,-25.998444646246206,-96.03094467855313,20.856949002146496
30,-87.53116205399849,25.998444646246206,-96.03094467855313,-20.856949002146496
31,-87.53116205399849,-25.998444646246206,-96.03094467855313,-20.856949002146496
32,-48.18729343901529,20.408839604325276,-92.40015933774437,19.461529164912754
33,-48.18729343901529,-20.408839604325276,-92.40015933774437,19.461529164912754
34,-48.18729343901529,20.408839604325276,-92.40015933774437,-19.461529164912754
35,-48.18729343901529,-20.408839604325276,-92.40015933774437,-19.461529164912754
36,-61.12282282556986,2.1874327979185884,-95.7218989434673,6.156494251226961
37,-61.12282282556986,-2.1874327979185884,-95.7218989434673,6.156494251226961
38,-61.12282282556986,2.1874327979185884,-95.7218989434673,-6.156494251226961
39,-61.12282282556986,-2.1874327979185884,-95.7218989434673,-6.156494251226961
40,-36.597587949676466,14.93317460521508,-114.50117203744185,17.28285320440951
41,-36.597587949676466,-14.93317460521508,-114.50117203744185,17.28285320440951
