,Aj,Bj,Aa,Ba
0,-17.307965800392488,4.220554117028594,-83.15862292870567,11.174331601983594
1,-17.307965800392488,-4.220554117028594,-83.15862292870567,11.174331601983594
2,-17.307965800392488,4.220554117028594,-83.15862292870567,-11.174331601983594
3,-17.307965800392488,-4.220554117028594,-83.15862292870567,-11.174331601983594
4,-65.51765446969168,46.66022011926592,-120.03723948818046,8.749853473049976
5,-65.51765446969168,-46.66022011926592,-120.03723948818046,8.749853473049976
6,-65.51765446969168,46.66022011926592,-120.03723948818046,-8.749853473049976
7,-65.51765446969168,-46.66022011926592,-120.03723948818046,-8.749853473049976
8,-25.532558374416357,10.51451836842875,-39.29209692878637,12.286545653718878
9,-25.532558374416357,-10.51451836842875,-39.29209692878637,12.286545653718878
10,-25.532558374416357,10.51451836842875,-39.29209692878637,-12.286545653718878
11,-25.532558374416357,-10.51451836842875,-39.29209692878637,-12.286545653718878
12,-0.6766223435832952,0.2825050085992077,-92.04226325097224,13.838930502977833
13,-0.6766223435832952,-0.2825050085992077,-92.04226325097224,13.838930502977833
14,-0.6766223435832952,0.2825050085992077,-92.04226325097224,-13.838930502977833
15,-0.6766223435832952,-0.2825050085992077,-92.04226325097224,-13.838930502977833
16,-8.220483236078566,5.727595391654238,-60.200482545077364,57.74604797380867
17,-8.220483236078566,-5.727595391654238,-60.200482545077364,57.74604797380867
18,-8.220483236078566,5.727595391654238,-60.200482545077364,-57.74604797380867
19,-8.220483236078566,-5.727595391654238,-60.200482545077364,-57.74604797380867
20,-28.980761279525154,4.399521623711899,-112.56819766538644,11.414714246046907
21,-28.980761279525154,-4.399521623711899,-112.56819766538644,11.414714246046907
22,-28.980761279525154,4.399521623711899,-112.56819766538644,-11.414714246046907
23,-28.980761279525154,-4.399521623711899,-112.56819766538644,-11.414714246046907
24,-136.558695009294,1.7581121308045422,-1.0650870163472015,0.6208099836065827
25,-136.558695009294,-1.7581121308045422,-1.0650870163472015,0.6208099836065827
26,-136.558695009294,1.7581121308045422,-1.0650870163472015,-0.6208099836065827
27,-136.558695009294,-1.7581121308045422,-1.0650870163472015,-0.6208099836065827
28,-18.024699434591295,7.872177587535472,-123.5943414525539,13.133443526376151
29,-18.024699434591295,-7.872177587535472,-123.5943414525539,13.133443526376151
30,-18.024699434591295,7.872177587535472,-123.5943414525539,-13.133443526376151
31,-18.024699434591295,-7.872177587535472,-123.5943414525539,-13.133443526376151
32,-127.00959249011888,11.740213504368612,-59.80237895366087,46.47936457163193
33,-127.00959249011888,-11.740213504368612,-59.80237895366087,46.47936457163193
34,-127.00959249011888,11.740213504368612,-59.80237895366087,-46.47936457163193
35,-127.00959249011888,-11.740213504368612,-59.80237895366087,-46.47936457163193
36,-24.59413920857611,4.162221749821028,-75.29501730594268,52.57005423784753
37,-24.59413920857611,-4.162221749821028,-75.29501730594268,52.57005423784753
38,-24.59413920857611,4.162221749821028,-75.29501730594268,-52.57005423784753
39,-24.59413920857611,-4.162221749821028,-75.29501730594268,-52.57005423784753
40,-52.479054885828845,22.315471939682073,-54.3886626079163,1.3119179301350534
41,-52.479054885828845,-22.315471939682073,-54.3886626079163,1.3119179301350534
42,-52.479054885828845,22.315471939682073,-54.3886626079163,-1.3119179301350534
43,-52.479054885828845,-22.315471939682073,-54.3886626079163,-1.3119179301350534
44,-138.10334670411143,0.16075827274553547,-89.4998765444377,13.74050254995912
45,-138.10334670411143,-0.16075827274553547,-89.4998765444377,13.74050254995912
46,-138.10334670411143,0.16075827274553547,-89.4998765444377,-13.74050254995912
47,-138.10334670411143,-0.16075827274553547,-89.4998765444377,-13.74050254995912
48,-59.22263148824755,52.504669356711446,-23.153482823481262,11.630313256465328
49,-59.22263148824755,-52.504669356711446,-23.153482823481262,11.630313256465328
50,-59.22263148824755,52.504669356711446,-23.153482823481262,-11.630313256465328
51,-59.22263148824755,-52.504669356711446,-23.153482823481262,-11.630313256465328
52,-31.56989686316342,8.906582418774827,-47.23214335047373,18.83345831455798
53,-31.56989686316342,-8.906582418774827,-47.23214335047373,18.83345831455798
54,-31.56989686316342,8.906582418774827,-47.23214335047373,-18.83345831455798
55,-31.56989686316342,-8.906582418774827,-47.23214335047373,-18.83345831455798
56,-113.26929895329754,23.290033533541127,-25.037795616577633,23.129174547103307
57,-113.26929895329754,-23.290033533541127,-25.037795616577633,23.129174547103307
58,-113.26929895329754,23.290033533541127,-25.037795616577633,-23.129174547103307
59,-113.26929895329754,-23.290033533541127,-25.037795616577633,-23.129174547103307
60,-61.14347159945017,24.514089650805573,-20.714185200020705,11.668877948082423
61,-61.14347159945017,-24.514089650805573,-20.714185200020705,11.668877948082423
