,lam1,lam2,lam3,lam4,lam5,lam6,lam7,lam8,lam11,lam12,lam13,lam14,lam15,lam16,lam17,lam18,lam22,lam23,lam24,lam25,lam26,lam27,lam28,lam33,lam34,lam35,lam36,lam37,lam38,lam44,lam45,lam46,lam47,lam48,lam55,lam56,lam57,lam58,lam66,lam67,lam68,lam77,lam78,lam88
0,4.5723619790062315,1.401960035267673,-0.6375008353415561,9.861716189268698,4.087560535739753,8.27035007194472,-0.16898554935215326,12.024032549516525,1.003508235171509,-0.24351455262715405,-0.651566012815306,-3.107470355331353,22.360108682661995,21.30632871905572,0.35750618206371665,9.773068932949066,-0.47398972178414134,-0.3065134145308379,2.3993015117449605,-16.65135922384901,-14.776405911146234,0.028978105300658807,-3.56633952772821,0.10740584148444332,0.44559930042036733,1.88026181337648,-1.6773921522411168,0.30994977017082803,2.311575468448012,-2.4614348712604164,8.896917245243618,12.315679816236157,1.6445336812303344,2.591644397633229,-0.6195822193111233,-2.9624469385461687,0.6311661587266828,-7.012454597755442,6.401069659394345,1.9989644812894056,1.483120322654245,0.6513899487227066,-1.6976032114014377,-1.9026464506031608
1,0.00022835351955148724,0.00011062690991640148,9.990466480377567e-08,2.2835351955148725e-06,0.0033565555257717315,0.0024686545041799264,4.195694407214664e-08,3.3565555257717316e-05,-2.972791233109751e-06,-6.986849962591985e-07,-2.601192328971032e-09,-5.9455824662195016e-08,4.9603808712216e-05,3.4934249812959925e-05,6.200476089027e-10,4.9603808712216e-07,2.0740641942435084e-08,-3.056746858633993e-10,-6.9868499625919845e-09,-3.903625267722663e-07,-1.037032097121754e-06,-4.879531584653328e-12,-3.903625267722663e-09,-5.690108219624131e-13,-2.6011923289710317e-11,2.17016663115945e-08,1.5283734293169966e-08,2.712708288949312e-13,2.1701666311594499e-10,-2.9727912331097506e-10,4.9603808712216e-07,3.493424981295992e-07,6.200476089027e-12,4.9603808712216e-09,-4.278177262636547e-05,1.9518126338613316e-05,-1.0695443156591365e-09,-8.556354525273093e-07,5.1851604856087697e-05,2.439765792326664e-10,1.9518126338613313e-07,-6.684651972869604e-15,-1.0695443156591365e-11,-4.278177262636547e-09
2,0.00019360168276451583,0.00011165033905650653,8.470073620947566e-08,1.9360168276451582e-06,0.003336914123927586,0.0024174830471746737,4.171142654909482e-08,3.3369141239275855e-05,-2.4802319177077685e-06,-6.975081619318028e-07,-2.1702029279942978e-09,-4.960463835415538e-08,4.988688077189427e-05,3.487540809659014e-05,6.235860096486783e-10,4.988688077189428e-07,2.0378667194531687e-08,-3.051598208451637e-10,-6.9750816193180264e-09,-3.9869950333361905e-07,-1.0189333597265843e-06,-4.983743791670238e-12,-3.986995033336191e-09,-4.747318904987525e-13,-2.1702029279942975e-11,2.1825510337703743e-08,1.5257991042258183e-08,2.7281887922129674e-13,2.1825510337703743e-10,-2.4802319177077685e-10,4.988688077189428e-07,3.487540809659013e-07,6.2358600964867835e-12,4.9886880771894274e-09,-4.203512643266184e-05,1.9934975166680952e-05,-1.0508781608165458e-09,-8.407025286532367e-07,5.094666798632921e-05,2.491871895835119e-10,1.993497516668095e-07,-6.567988505103412e-15,-1.0508781608165457e-11,-4.203512643266183e-09
3,0.0007042949911557166,9.465795687347707e-05,3.08129058630626e-07,7.042949911557166e-06,0.003571849969629031,0.0032671021563261474,4.4648124620362884e-08,3.571849969629031e-05,-1.1111372305244232e-05,-6.53710195087753e-07,-9.722450767088703e-09,-2.2222744610488462e-07,4.4325486218851083e-05,3.268550975438765e-05,5.540685777356385e-10,4.4325486218851085e-07,2.4993110683021712e-08,-2.859982103508919e-10,-6.537101950877529e-09,-2.1156173721516288e-07,-1.2496555341510854e-06,-2.644521715189536e-12,-2.115617372151629e-09,-2.126786105300653e-12,-9.722450767088702e-11,1.939240022074735e-08,1.4299910517544595e-08,2.424050027593418e-13,1.9392400220747348e-10,-1.111137230524423e-09,4.4325486218851074e-07,3.268550975438764e-07,5.540685777356384e-12,4.432548621885108e-09,-5.155335024992404e-05,1.0578086860758142e-05,-1.288833756248101e-09,-1.0310670049984809e-06,6.248277670755427e-05,1.3222608575947678e-10,1.0578086860758143e-07,-8.05521097655063e-15,-1.2888337562481009e-11,-5.155335024992403e-09
4,0.0006715678365786812,9.589642528415428e-05,2.93810928503173e-07,6.715678365786811e-06,0.003560906939425917,0.003205178735792287,4.4511336742823955e-08,3.560906939425917e-05,-1.0474050249103737e-05,-6.611080265182425e-07,-9.164793967965768e-09,-2.094810049820747e-07,4.476073688769003e-05,3.305540132591212e-05,5.595092110961253e-10,4.4760736887690034e-07,2.4764100531198966e-08,-2.892347616017311e-10,-6.611080265182425e-09,-2.2803315111828908e-07,-1.2382050265599484e-06,-2.850414388978613e-12,-2.2803315111828906e-09,-2.0047986804925117e-12,-9.164793967965769e-11,1.9582822388364388e-08,1.4461738080086553e-08,2.447852798545548e-13,1.9582822388364386e-10,-1.0474050249103736e-09,4.476073688769003e-07,3.3055401325912125e-07,5.595092110961253e-12,4.4760736887690026e-09,-5.1080970452249375e-05,1.1401657555914452e-05,-1.2770242613062344e-09,-1.0216194090449877e-06,6.19102513279974e-05,1.4252071944893066e-10,1.1401657555914453e-07,-7.981401633163964e-15,-1.2770242613062343e-11,-5.1080970452249374e-09
5,0.0008242869609774265,0.00012102392200729115,3.60625545427624e-07,8.242869609774264e-06,0.0021806065647335176,0.0019488038996354434,2.725758205916897e-08,2.1806065647335178e-05,-9.690896612576074e-06,-6.644919251252587e-07,-8.479534536004065e-09,-1.938179322515215e-07,4.064766486388533e-05,3.322459625626293e-05,5.080958107985666e-10,4.064766486388533e-07,1.3780530842257516e-08,-2.907152172423006e-10,-6.6449192512525856e-09,-2.6134312620697016e-07,-6.890265421128757e-07,-3.266789077587127e-12,-2.6134312620697014e-09,-1.854898179750889e-12,-8.479534536004064e-11,1.778335337794983e-08,1.453576086211503e-08,2.2229191722437285e-13,1.778335337794983e-10,-9.690896612576073e-10,4.0647664863885325e-07,3.322459625626293e-07,5.080958107985665e-12,4.0647664863885324e-09,-1.3891566402491066e-05,1.3067156310348505e-05,-3.4728916006227665e-10,-2.778313280498213e-07,3.4451327105643786e-05,1.633394538793563e-10,1.3067156310348508e-07,-2.1705572503892287e-15,-3.472891600622766e-12,-1.3891566402491064e-09
6,0.0008099234314458723,0.0001213209433123737,3.5434150125756914e-07,8.099234314458723e-06,0.0021749459167777923,0.0019339528343813163,2.7186823959722403e-08,2.174945916777792e-05,-9.463412677977706e-06,-6.631357160882312e-07,-8.280486093230493e-09,-1.892682535595541e-07,4.067316279083285e-05,3.315678580441156e-05,5.084145348854106e-10,4.0673162790832855e-07,1.3673490335087242e-08,-2.901218757886011e-10,-6.631357160882311e-09,-2.6187040818633073e-07,-6.83674516754362e-07,-3.273380102329134e-12,-2.618704081863307e-09,-1.81135633289417e-12,-8.280486093230492e-11,1.7794508720989373e-08,1.4506093789430054e-08,2.2243135901236712e-13,1.7794508720989372e-10,-9.463412677977705e-10,4.0673162790832845e-07,3.3156785804411555e-07,5.084145348854106e-12,4.067316279083285e-09,-1.3783663424722424e-05,1.3093520409316534e-05,-3.4459158561806054e-10,-2.7567326849444847e-07,3.4183725837718097e-05,1.636690051164567e-10,1.3093520409316534e-07,-2.1536974101128784e-15,-3.445915856180606e-12,-1.3783663424722424e-09
7,0.0009963926347108984,0.00011732641212462465,4.35921777686018e-07,9.963926347108983e-06,0.0022465708022191637,0.002133679393768768,2.8082135027739544e-08,2.2465708022191636e-05,-1.2584791031436986e-05,-6.769489435031821e-07,-1.1011692152507363e-08,-2.5169582062873973e-07,4.023221888957897e-05,3.38474471751591e-05,5.029027361197371e-10,4.023221888957897e-07,1.5069343498616103e-08,-2.961651627826421e-10,-6.769489435031819e-09,-2.5239209057234954e-07,-7.534671749308051e-07,-3.154901132154369e-12,-2.5239209057234955e-09,-2.4088076583609853e-12,-1.1011692152507363e-10,1.76015957641908e-08,1.4808258139132104e-08,2.2001994705238495e-13,1.76015957641908e-10,-1.2584791031436986e-09,4.023221888957897e-07,3.384744717515909e-07,5.029027361197371e-12,4.023221888957897e-09,-1.5190763567035365e-05,1.2619604528617478e-05,-3.797690891758841e-10,-3.038152713407073e-07,3.767335874654025e-05,1.5774505660771847e-10,1.2619604528617477e-07,-2.3735568073492755e-15,-3.797690891758841e-12,-1.5190763567035364e-09
8,0.0009817532096170296,0.00011765129059090964,4.2951702920745046e-07,9.817532096170296e-06,0.0022410991634587664,0.0021174354704545186,2.801373954323458e-08,2.2410991634587663e-05,-1.2326536776885483e-05,-6.761778813560423e-07,-1.0785719679774797e-08,-2.4653073553770963e-07,4.0275392698311514e-05,3.380889406780211e-05,5.034424087288938e-10,4.027539269831151e-07,1.495950496697353e-08,-2.9582782309326843e-10,-6.761778813560422e-09,-2.533502212533113e-07,-7.479752483486765e-07,-3.1668777656663907e-12,-2.5335022125331125e-09,-2.3593761799507364e-12,-1.0785719679774795e-10,1.7620484305511285e-08,1.479139115466342e-08,2.2025605381889105e-13,1.7620484305511285e-10,-1.2326536776885481e-09,4.027539269831151e-07,3.3808894067802107e-07,5.034424087288938e-12,4.0275392698311515e-09,-1.508004001992889e-05,1.2667511062665563e-05,-3.7700100049822226e-10,-3.016008003985778e-07,3.739876241743382e-05,1.5834388828331953e-10,1.2667511062665564e-07,-2.356256253113889e-15,-3.770010004982222e-12,-1.508004001992889e-09
9,0.0006112031964093032,0.00012262259768069686,2.674013984290701e-07,6.112031964093031e-06,0.00224404213717462,0.0018688701159651573,2.805052671468275e-08,2.2440421371746203e-05,-4.847107206931192e-06,-4.6245688560196816e-07,-4.241218806064793e-09,-9.694214413862384e-08,2.9626672868993512e-05,2.3122844280098405e-05,3.7033341086241886e-10,2.962667286899351e-07,9.537060373727934e-09,-2.0232488745086106e-10,-4.624568856019681e-09,-1.990241724967831e-07,-4.768530186863967e-07,-2.4878021562097882e-12,-1.9902417249678306e-09,-9.277666138266734e-13,-4.241218806064792e-11,1.2961669380184661e-08,1.0116244372543053e-08,1.6202086725230826e-13,1.2961669380184661e-10,-4.847107206931192e-10,2.962667286899351e-07,2.3122844280098405e-07,3.703334108624189e-12,2.962667286899351e-09,-1.047844696714387e-05,9.951208624839152e-06,-2.6196117417859673e-10,-2.0956893934287738e-07,2.384265093431983e-05,1.2439010781048941e-10,9.951208624839153e-08,-1.6372573386162295e-15,-2.6196117417859675e-12,-1.047844696714387e-09
